id,full_address,street,city,province,postal_code,country,latitude,longitude,address_type,notes,created_at
131,"Gang Erlangga No. 994
Tanjungbalai, Sulawesi Utara 07140",Jalan Moch. Ramdan No. 7,Palembang,Sumatera Selatan,92711,Indonesia,,125.76791142508739,Registered Office,,2026-01-15 14:25:14.553633+00
132,"Gang Soekarno Hatta No. 739
Tebingtinggi, Sumatera Utara 25257",Gg. Sukabumi No. 7,Jakarta Pusat,DKI Jakarta,86140,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
133,"Gang Raya Ujungberung No. 401
Palopo, DI Yogyakarta 15120",Jalan Gedebage Selatan No. 8,Bantul,Yogyakarta,84620,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
134,"Jalan Waringin No. 54
Magelang, BT 53676",Jalan KH Amin Jasuta No. 71,Badung,Bali,34530,Indonesia,,132.50440320837026,Pabrik,,2026-01-15 14:25:14.553633+00
135,"Gg. Kebonjati No. 0
Surabaya, Papua Barat 51187",Jl. Rungkut Industri No. 90,Gianyar,Bali,48541,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
136,"Gang Kendalsari No. 3
Banjarmasin, JB 79502",Jalan Sukabumi No. 12,Samarinda,Kalimantan Timur,63608,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
137,"Jl. Tubagus Ismail No. 9
Tidore Kepulauan, Bengkulu 47018",Jl. Tubagus Ismail No. 6,Dumai,Riau,19992,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
138,"Jl. Antapani Lama No. 0
Tomohon, BB 38120",Jl. H.J Maemunah No. 3,Magelang,Jawa Tengah,98585,Indonesia,5.03633746028299,124.5819724046289,Pabrik,,2026-01-15 14:25:14.553633+00
139,"Jalan Medokan Ayu No. 9
Tangerang Selatan, SB 88355",Gg. Lembong No. 381,Pematang Siantar,Sumatera Utara,41402,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
140,"Gg. M.T Haryono No. 9
Bogor, Sulawesi Barat 92995",Gg. Ahmad Yani No. 552,Jakarta Utara,DKI Jakarta,90560,Indonesia,,104.37032104069237,Kantor Pusat,,2026-01-15 14:25:14.553633+00
141,"Jalan Raya Setiabudhi No. 7
Pekalongan, NB 17091",Jl. Suniaraja No. 85,Cilegon,Banten,70934,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
142,"Gg. Cihampelas No. 72
Prabumulih, BA 55623",Gg. Jakarta No. 4,Bandung,Jawa Barat,09506,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
143,"Gg. Monginsidi No. 2
Ambon, Kepulauan Riau 10589",Gg. Rajiman No. 963,Gresik,Jawa Timur,67999,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
144,"Jalan Dr. Djunjunan No. 965
Ternate, AC 36290",Jl. Jakarta No. 9,Jakarta Utara,DKI Jakarta,02166,Indonesia,2.6809989267130696,,Gudang,,2026-01-15 14:25:14.553633+00
145,"Jalan Yos Sudarso No. 20
Tarakan, BA 93961",Gg. Soekarno Hatta No. 0,Jakarta Utara,DKI Jakarta,33083,Indonesia,2.605112843346248,111.11415697358368,Kantor Pusat,,2026-01-15 14:25:14.553633+00
146,"Jl. Wonoayu No. 773
Metro, Sumatera Utara 64761",Jl. Kutisari Selatan No. 6,Yogyakarta,Yogyakarta,66945,Indonesia,,95.67408563857431,Showroom,,2026-01-15 14:25:14.553633+00
147,"Jl. KH Amin Jasuta No. 490
Dumai, Maluku 03054",Gg. Siliwangi No. 352,Surabaya,Jawa Timur,13103,Indonesia,,128.37852349889437,Kantor Cabang,,2026-01-15 14:25:14.553633+00
148,"Gang Jend. A. Yani No. 88
Banjar, SU 12081",Jl. Wonoayu No. 600,Pekanbaru,Riau,87044,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
149,"Jl. Suniaraja No. 021
Yogyakarta, PA 88347",Jalan HOS. Cokroaminoto No. 62,Palopo,Sulawesi Selatan,62642,Indonesia,0.34532427934045096,,Pabrik,,2026-01-15 14:25:14.553633+00
150,"Jalan Sukabumi No. 354
Prabumulih, Jawa Barat 24566",Gang Suniaraja No. 76,Pekanbaru,Riau,61082,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
151,"Jalan Monginsidi No. 40
Padang, Riau 73328",Gg. Cempaka No. 927,Tangerang,Banten,39024,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
152,"Jl. KH Amin Jasuta No. 008
Yogyakarta, Aceh 96114",Jalan Cihampelas No. 0,Jakarta Selatan,DKI Jakarta,53124,Indonesia,,95.02877655271823,Kantor Pusat,,2026-01-15 14:25:14.553633+00
153,"Jl. Dipatiukur No. 653
Makassar, KR 13571",Gang Kendalsari No. 876,Pekanbaru,Riau,52976,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
154,"Jl. Ahmad Yani No. 69
Parepare, SR 36449",Gang Rajawali Barat No. 37,Gianyar,Bali,31048,Indonesia,3.278080627485151,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
155,"Gang Rajawali Barat No. 35
Mataram, MU 65574",Jalan Pasirkoja No. 71,Yogyakarta,Yogyakarta,92781,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
156,"Jl. Antapani Lama No. 68
Kupang, SN 67982",Jl. Kutai No. 666,Malang,Jawa Timur,53025,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
157,"Gg. Wonoayu No. 697
Palembang, SG 89349",Gang H.J Maemunah No. 6,Jakarta Pusat,DKI Jakarta,22178,Indonesia,,105.9270941568335,Showroom,,2026-01-15 14:25:14.553633+00
158,"Gang W.R. Supratman No. 82
Kediri, Gorontalo 93710",Gg. Jayawijaya No. 684,Lubuklinggau,Sumatera Selatan,80323,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
159,"Jalan Moch. Toha No. 96
Dumai, BE 11532",Jalan Cikutra Timur No. 948,Serang,Banten,05251,Indonesia,-7.926653930984844,137.3239455807301,Kantor Cabang,,2026-01-15 14:25:14.553633+00
160,"Gg. Pasirkoja No. 6
Bandung, Sulawesi Selatan 96857",Gang Cihampelas No. 42,Karawang,Jawa Barat,25751,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
161,"Gg. W.R. Supratman No. 96
Padang Sidempuan, Sulawesi Barat 28838",Jalan Rajawali Timur No. 3,Medan,Sumatera Utara,57134,Indonesia,-3.9438389023573404,127.70196460351094,Pabrik,,2026-01-15 14:25:14.553633+00
162,"Jl. Kutai No. 7
Kediri, NB 19000",Gg. Raya Ujungberung No. 8,Salatiga,Jawa Tengah,94477,Indonesia,-0.8844237353718665,,Pabrik,,2026-01-15 14:25:14.553633+00
163,"Gg. Ahmad Dahlan No. 9
Salatiga, Sulawesi Tengah 26877",Jalan Sukabumi No. 53,Bantul,Yogyakarta,65401,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
164,"Jalan Jayawijaya No. 497
Palembang, Jawa Barat 40360",Jl. W.R. Supratman No. 51,Solo,Jawa Tengah,78614,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
165,"Jalan Pasteur No. 595
Tarakan, DI Yogyakarta 47732",Gang M.H Thamrin No. 536,Palembang,Sumatera Selatan,06982,Indonesia,1.5450554847652302,97.82402755312484,Kantor Pusat,,2026-01-15 14:25:14.553633+00
166,"Jl. Sadang Serang No. 70
Blitar, KS 43374",Gg. Cihampelas No. 29,Gresik,Jawa Timur,28490,Indonesia,,109.75215140452228,Gudang,,2026-01-15 14:25:14.553633+00
167,"Gang M.H Thamrin No. 057
Sibolga, Sulawesi Tenggara 36637",Jl. Bangka Raya No. 17,Gianyar,Bali,43705,Indonesia,-5.140060232220961,,Showroom,,2026-01-15 14:25:14.553633+00
168,"Jalan Cikapayang No. 892
Cirebon, Sumatera Utara 76980",Jl. Jend. A. Yani No. 009,Palembang,Sumatera Selatan,90260,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
169,"Jl. Asia Afrika No. 24
Ternate, Bali 00629",Gg. R.E Martadinata No. 7,Karawang,Jawa Barat,19960,Indonesia,-2.448019346781816,,Gudang,,2026-01-15 14:25:14.553633+00
170,"Jalan Erlangga No. 8
Payakumbuh, Kepulauan Bangka Belitung 09690",Gg. Surapati No. 308,Bengkalis,Riau,65262,Indonesia,,137.1506535602672,Pabrik,,2026-01-15 14:25:14.553633+00
171,"Gang Jayawijaya No. 6
Samarinda, Bali 22309",Gang Sukajadi No. 533,Binjai,Sumatera Utara,96815,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
172,"Gang Pasirkoja No. 102
Tarakan, KT 13049",Jl. Rajawali Barat No. 93,Yogyakarta,Yogyakarta,02741,Indonesia,,140.4953766687735,Pabrik,,2026-01-15 14:25:14.553633+00
173,"Gang Indragiri No. 64
Salatiga, BE 19017",Gang Dr. Djunjunan No. 44,Cilegon,Banten,33747,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
174,"Jl. Soekarno Hatta No. 923
Cimahi, Sumatera Selatan 32050",Gang Lembong No. 0,Palopo,Sulawesi Selatan,13841,Indonesia,4.272502826019462,135.75796227212243,Kantor Pusat,,2026-01-15 14:25:14.553633+00
175,"Jl. Sukabumi No. 69
Kota Administrasi Jakarta Utara, Kepulauan Bangka Belitung 88588",Gg. Pelajar Pejuang No. 88,Gianyar,Bali,34765,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
176,"Gg. Pelajar Pejuang No. 8
Depok, Nusa Tenggara Barat 83469",Jl. Bangka Raya No. 663,Magelang,Jawa Tengah,06220,Indonesia,,121.43629094039242,Kantor Cabang,,2026-01-15 14:25:14.553633+00
177,"Gg. Dipatiukur No. 04
Palu, Nusa Tenggara Timur 29962",Gang Cikapayang No. 93,Balikpapan,Kalimantan Timur,00077,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
178,"Jalan S. Parman No. 505
Tasikmalaya, JB 92803",Gg. Wonoayu No. 098,Bontang,Kalimantan Timur,43684,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
179,"Gang Raya Ujungberung No. 89
Surabaya, JK 87955",Jalan Ahmad Dahlan No. 906,Bengkalis,Riau,63674,Indonesia,1.604402689515652,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
180,"Gg. Gardujati No. 68
Tebingtinggi, NT 61273",Jalan Rajiman No. 15,Magelang,Jawa Tengah,27700,Indonesia,-3.5306066792253734,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
181,"Jalan Indragiri No. 969
Yogyakarta, Gorontalo 71026",Gg. Kendalsari No. 4,Bandung,Jawa Barat,59280,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
182,"Jalan Abdul Muis No. 56
Lhokseumawe, Riau 60187",Jalan Kiaracondong No. 5,Medan,Sumatera Utara,07274,Indonesia,0.4905291383220991,100.18329154803517,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
183,"Gang Ciumbuleuit No. 960
Bandar Lampung, Papua Barat 53518",Gg. Abdul Muis No. 34,Lubuklinggau,Sumatera Selatan,43934,Indonesia,3.3022521834891023,122.21399545121082,Showroom,,2026-01-15 14:25:14.553633+00
184,"Gang Ciwastra No. 04
Sorong, Sulawesi Utara 15323",Jl. Soekarno Hatta No. 55,Medan,Sumatera Utara,79417,Indonesia,-3.524328636253947,128.5535725019339,Gudang,,2026-01-15 14:25:14.553633+00
185,"Jl. Indragiri No. 10
Makassar, PB 82110",Gg. Veteran No. 779,Denpasar,Bali,70733,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
186,"Jl. Veteran No. 6
Pekanbaru, Banten 51678",Jl. KH Amin Jasuta No. 78,Salatiga,Jawa Tengah,32357,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
187,"Gg. Raya Setiabudhi No. 06
Binjai, Papua 60332",Gg. KH Amin Jasuta No. 0,Gresik,Jawa Timur,07754,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
188,"Jl. Kendalsari No. 054
Pasuruan, BA 23106",Gang Ahmad Yani No. 0,Salatiga,Jawa Tengah,88549,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
189,"Gang Dipenogoro No. 2
Jambi, Jawa Timur 13588",Jl. Moch. Ramdan No. 8,Bogor,Jawa Barat,56727,Indonesia,1.5227717620692598,,Pabrik,,2026-01-15 14:25:14.553633+00
190,"Jalan Cihampelas No. 582
Salatiga, Sumatera Utara 26054",Gang Peta No. 6,Jakarta Timur,DKI Jakarta,41767,Indonesia,,121.81643837981115,Pabrik,,2026-01-15 14:25:14.553633+00
191,"Jl. Pelajar Pejuang No. 9
Palangkaraya, KU 78863",Jalan Ronggowarsito No. 50,Bandung,Jawa Barat,31961,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
192,"Gang Merdeka No. 3
Tasikmalaya, YO 44098",Jalan Bangka Raya No. 395,Pematang Siantar,Sumatera Utara,12925,Indonesia,-2.215106184282279,,Gudang,,2026-01-15 14:25:14.553633+00
193,"Gang Ciwastra No. 691
Pematangsiantar, SN 24401",Jl. Kendalsari No. 83,Karawang,Jawa Barat,36551,Indonesia,-6.255466836340688,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
194,"Gang Suniaraja No. 065
Bukittinggi, MU 73527",Gang Merdeka No. 81,Cilegon,Banten,55927,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
195,"Jalan Antapani Lama No. 34
Surakarta, BT 45826",Jl. Erlangga No. 2,Pematang Siantar,Sumatera Utara,14910,Indonesia,,110.57933047249811,Kantor Cabang,,2026-01-15 14:25:14.553633+00
196,"Jl. Sukabumi No. 04
Pekalongan, JK 00376",Jalan Astana Anyar No. 46,Palopo,Sulawesi Selatan,16457,Indonesia,,105.17549108327522,Kantor Pusat,,2026-01-15 14:25:14.553633+00
197,"Gg. Suniaraja No. 89
Bau-Bau, KS 59615",Jl. S. Parman No. 2,Bontang,Kalimantan Timur,66159,Indonesia,,135.59013717899913,Gudang,,2026-01-15 14:25:14.553633+00
198,"Jl. Tebet Barat Dalam No. 554
Tanjungpinang, MA 05284",Jalan Pelajar Pejuang No. 9,Gianyar,Bali,63828,Indonesia,5.075992035845745,116.28463029277509,Showroom,,2026-01-15 14:25:14.553633+00
199,"Gang Indragiri No. 91
Pasuruan, KU 60323",Gang R.E Martadinata No. 9,Dumai,Riau,04522,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
200,"Jl. Waringin No. 33
Parepare, SG 40872",Jalan Rajawali Barat No. 92,Jakarta Timur,DKI Jakarta,47854,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
201,"Jalan M.H Thamrin No. 2
Kota Administrasi Jakarta Barat, Sulawesi Tenggara 86950",Jalan Cikutra Timur No. 75,Gianyar,Bali,73252,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
202,"Gang Ciumbuleuit No. 54
Tebingtinggi, Kalimantan Timur 99326",Jalan Cikapayang No. 6,Gianyar,Bali,34292,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
203,"Gang Ahmad Dahlan No. 4
Palopo, Riau 43222",Jl. Ciwastra No. 8,Samarinda,Kalimantan Timur,57141,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
204,"Gang Laswi No. 6
Makassar, ST 02274",Gang Sukabumi No. 42,Serang,Banten,22605,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
205,"Jl. Veteran No. 9
Pematangsiantar, KI 77384",Gang Gedebage Selatan No. 7,Cimahi,Jawa Barat,20942,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
206,"Gang Soekarno Hatta No. 1
Batam, Bengkulu 01960",Gg. Kebonjati No. 138,Yogyakarta,Yogyakarta,13183,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
207,"Gang Rawamangun No. 5
Palangkaraya, YO 78680",Jalan Wonoayu No. 021,Bontang,Kalimantan Timur,72285,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
208,"Gang S. Parman No. 028
Ambon, JI 27526",Gang Yos Sudarso No. 97,Yogyakarta,Yogyakarta,17096,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
209,"Gang Gegerkalong Hilir No. 66
Denpasar, Aceh 16141",Jl. Cihampelas No. 239,Palembang,Sumatera Selatan,64707,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
210,"Gang Rajawali Barat No. 7
Padang Sidempuan, Kalimantan Utara 36220",Gg. PHH. Mustofa No. 5,Bengkalis,Riau,35134,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
211,"Jl. Jend. Sudirman No. 435
Jambi, Kalimantan Timur 03263",Gang Kapten Muslihat No. 0,Bogor,Jawa Barat,45158,Indonesia,-8.081359628641032,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
212,"Gg. Joyoboyo No. 2
Tanjungpinang, MU 31718",Gg. Ciumbuleuit No. 2,Jakarta Timur,DKI Jakarta,53572,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
213,"Gg. Otto Iskandardinata No. 108
Dumai, SU 50114",Gg. Raya Setiabudhi No. 56,Samarinda,Kalimantan Timur,16557,Indonesia,0.7136609817426152,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
214,"Jalan Ahmad Yani No. 328
Denpasar, Sulawesi Utara 00857",Gang Abdul Muis No. 8,Tangerang Selatan,Banten,78885,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
215,"Jalan Jend. A. Yani No. 60
Batam, RI 00103",Jl. Jend. Sudirman No. 940,Lubuklinggau,Sumatera Selatan,91628,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
216,"Gg. Ciwastra No. 2
Sukabumi, Kalimantan Utara 87827",Jl. Astana Anyar No. 010,Solo,Jawa Tengah,98339,Indonesia,,126.40578648928852,Pabrik,,2026-01-15 14:25:14.553633+00
217,"Gg. Rajawali Timur No. 1
Ambon, KB 11860",Gang Moch. Toha No. 764,Yogyakarta,Yogyakarta,83270,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
218,"Gg. Dipenogoro No. 733
Sawahlunto, KR 01563",Gg. Gedebage Selatan No. 6,Salatiga,Jawa Tengah,97751,Indonesia,,117.90565883147741,Gudang,,2026-01-15 14:25:14.553633+00
219,"Jalan M.H Thamrin No. 932
Pangkalpinang, Lampung 84648",Gg. Suryakencana No. 142,Solo,Jawa Tengah,53671,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
220,"Jalan Kiaracondong No. 81
Gorontalo, BT 08052",Gang Tubagus Ismail No. 812,Depok,Jawa Barat,40922,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
221,"Jalan Kutisari Selatan No. 40
Kota Administrasi Jakarta Pusat, Jambi 64736",Gang Wonoayu No. 8,Surabaya,Jawa Timur,11639,Indonesia,-0.12746260013412325,,Pabrik,,2026-01-15 14:25:14.553633+00
222,"Jl. Erlangga No. 656
Subulussalam, GO 00710",Jl. H.J Maemunah No. 244,Cimahi,Jawa Barat,68480,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
223,"Gg. Waringin No. 53
Ternate, SU 72695",Jalan Jakarta No. 03,Bogor,Jawa Barat,86771,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
224,"Gg. Setiabudhi No. 85
Ternate, KR 45065",Gang Rajawali Timur No. 1,Samarinda,Kalimantan Timur,06218,Indonesia,,102.79945978367502,Pabrik,,2026-01-15 14:25:14.553633+00
225,"Gg. KH Amin Jasuta No. 2
Bau-Bau, KT 82241",Jl. Pasteur No. 300,Denpasar,Bali,66893,Indonesia,,128.62270485242016,Gudang,,2026-01-15 14:25:14.553633+00
226,"Jalan Raya Ujungberung No. 830
Sukabumi, KT 45363",Gg. Pasteur No. 31,Salatiga,Jawa Tengah,04313,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
227,"Jalan Stasiun Wonokromo No. 2
Banjarmasin, JB 39200",Gang R.E Martadinata No. 83,Magelang,Jawa Tengah,97843,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
228,"Gg. Sukabumi No. 48
Meulaboh, PA 43102",Gg. Kapten Muslihat No. 9,Bekasi,Jawa Barat,73321,Indonesia,,125.44500288709887,Pabrik,,2026-01-15 14:25:14.553633+00
229,"Gg. Antapani Lama No. 7
Prabumulih, JI 25053",Jl. Siliwangi No. 939,Denpasar,Bali,73898,Indonesia,-7.564590697601227,,Registered Office,,2026-01-15 14:25:14.553633+00
230,"Gang Veteran No. 45
Kendari, Jawa Barat 23983",Jl. Dipenogoro No. 165,Parepare,Sulawesi Selatan,94802,Indonesia,,130.70197440746443,Registered Office,,2026-01-15 14:25:14.553633+00
231,"Jl. Abdul Muis No. 7
Pekalongan, DKI Jakarta 57433",Gang Raya Ujungberung No. 82,Bantul,Yogyakarta,70867,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
232,"Gang Sadang Serang No. 3
Kota Administrasi Jakarta Barat, BT 95054",Gg. Cikutra Timur No. 263,Bengkalis,Riau,82681,Indonesia,-3.7565778032371995,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
233,"Gg. Kebonjati No. 1
Tarakan, Sumatera Barat 53861",Gang Jend. A. Yani No. 947,Sleman,Yogyakarta,98526,Indonesia,,132.12742404578825,Registered Office,,2026-01-15 14:25:14.553633+00
234,"Gg. Moch. Toha No. 404
Sukabumi, Kepulauan Riau 78474",Jl. Ciwastra No. 31,Jakarta Pusat,DKI Jakarta,17008,Indonesia,,125.6897993852777,Kantor Pusat,,2026-01-15 14:25:14.553633+00
235,"Gg. Pacuan Kuda No. 12
Tangerang, PB 58989",Gang Raya Ujungberung No. 72,Bontang,Kalimantan Timur,29650,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
236,"Gang Rumah Sakit No. 581
Tebingtinggi, Maluku Utara 23638",Gg. W.R. Supratman No. 215,Pekalongan,Jawa Tengah,05896,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
237,"Jl. Pacuan Kuda No. 360
Kotamobagu, Sulawesi Tengah 91368",Gang Surapati No. 40,Bontang,Kalimantan Timur,87992,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
238,"Gg. Abdul Muis No. 25
Ambon, SR 03577",Jl. Jakarta No. 0,Bekasi,Jawa Barat,92760,Indonesia,-2.3998638554992118,,Pabrik,,2026-01-15 14:25:14.553633+00
239,"Gang W.R. Supratman No. 5
Purwokerto, Sulawesi Tengah 04352",Jalan Medokan Ayu No. 120,Sleman,Yogyakarta,74232,Indonesia,-7.897670852980308,137.1582868604402,Gudang,,2026-01-15 14:25:14.553633+00
240,"Jl. Rajawali Timur No. 04
Bontang, Jambi 03730",Gang Astana Anyar No. 5,Depok,Jawa Barat,83894,Indonesia,,129.66142589122273,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
241,"Gg. Sadang Serang No. 9
Kota Administrasi Jakarta Utara, Bengkulu 37658",Gg. Suryakencana No. 1,Cilegon,Banten,79797,Indonesia,,103.96338990861955,Gudang,,2026-01-15 14:25:14.553633+00
242,"Jl. Jend. A. Yani No. 94
Tidore Kepulauan, Sumatera Barat 71679",Gg. Abdul Muis No. 8,Denpasar,Bali,66549,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
243,"Jl. S. Parman No. 1
Banjarbaru, Jawa Tengah 88027",Gang Kutai No. 310,Solo,Jawa Tengah,27550,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
244,"Gg. Kebonjati No. 018
Bontang, Kepulauan Bangka Belitung 42257",Jalan Antapani Lama No. 4,Surabaya,Jawa Timur,05260,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
245,"Gang Sukajadi No. 2
Padang Sidempuan, Kalimantan Tengah 51295",Gang Lembong No. 20,Makassar,Sulawesi Selatan,62019,Indonesia,,137.35237290038108,Kantor Cabang,,2026-01-15 14:25:14.553633+00
246,"Gg. Sadang Serang No. 51
Pontianak, Aceh 67236",Gang Ciwastra No. 3,Pekalongan,Jawa Tengah,39182,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
247,"Jl. Pasir Koja No. 216
Pekanbaru, SG 57756",Jl. Jamika No. 32,Surabaya,Jawa Timur,62570,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
248,"Gang Antapani Lama No. 60
Gorontalo, AC 34775",Jl. Antapani Lama No. 951,Yogyakarta,Yogyakarta,70570,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
249,"Gang Kendalsari No. 6
Mojokerto, Gorontalo 42607",Gg. Indragiri No. 4,Jakarta Timur,DKI Jakarta,10559,Indonesia,-1.4125684280003865,,Pabrik,,2026-01-15 14:25:14.553633+00
250,"Gang Rungkut Industri No. 3
Bitung, Gorontalo 81214",Gg. Pasirkoja No. 83,Makassar,Sulawesi Selatan,67310,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
251,"Jl. KH Amin Jasuta No. 84
Mojokerto, Maluku 45584",Gang Kapten Muslihat No. 27,Palembang,Sumatera Selatan,36693,Indonesia,,106.05385375114045,Gudang,,2026-01-15 14:25:14.553633+00
252,"Gg. Suniaraja No. 414
Ternate, Maluku 92527",Gang Merdeka No. 7,Kediri,Jawa Timur,95632,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
253,"Gg. Raya Ujungberung No. 0
Tual, MU 95547",Jl. Gardujati No. 88,Surabaya,Jawa Timur,80288,Indonesia,2.924898165165697,,Registered Office,,2026-01-15 14:25:14.553633+00
254,"Gg. Moch. Ramdan No. 4
Pematangsiantar, Jambi 98332",Gang PHH. Mustofa No. 06,Pekanbaru,Riau,03125,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
255,"Gg. Joyoboyo No. 53
Binjai, Papua 94279",Jalan Erlangga No. 2,Pematang Siantar,Sumatera Utara,79888,Indonesia,-0.7187440983435831,138.66227992020228,Kantor Cabang,,2026-01-15 14:25:14.553633+00
256,"Jl. Cikapayang No. 22
Denpasar, Papua Barat 88172",Jl. Gedebage Selatan No. 8,Palopo,Sulawesi Selatan,62768,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
257,"Gang Gegerkalong Hilir No. 2
Lhokseumawe, KU 22891",Gg. Erlangga No. 00,Medan,Sumatera Utara,05210,Indonesia,-6.1225757368870015,,Showroom,,2026-01-15 14:25:14.553633+00
258,"Jalan Kapten Muslihat No. 2
Tual, KS 09208",Jalan Soekarno Hatta No. 891,Prabumulih,Sumatera Selatan,05128,Indonesia,,115.97998964609003,Kantor Pusat,,2026-01-15 14:25:14.553633+00
259,"Gg. Monginsidi No. 57
Prabumulih, MU 01639",Gg. Rajiman No. 8,Surabaya,Jawa Timur,06204,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
260,"Jl. Gedebage Selatan No. 91
Kupang, Sulawesi Tengah 28335",Gg. Suniaraja No. 00,Bengkalis,Riau,43632,Indonesia,,101.16941313452742,Kantor Pusat,,2026-01-15 14:25:14.553633+00
261,"Jalan Tubagus Ismail No. 6
Sawahlunto, Kalimantan Barat 77159",Jl. Veteran No. 8,Jakarta Pusat,DKI Jakarta,83400,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
