id,from_entity_type,from_entity_id,to_entity_type,to_entity_id,relationship_type,pct,effective_from,effective_to,source,confidence,notes,created_at
176,BENEFICIAL_OWNER,176,TAXPAYER,21307,OWNERSHIP,46.80,2020-08-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
177,BENEFICIAL_OWNER,177,TAXPAYER,54,OWNERSHIP,67.04,2021-02-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
178,BENEFICIAL_OWNER,178,TAXPAYER,13123,OWNERSHIP,83.28,2022-09-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
179,BENEFICIAL_OWNER,179,TAXPAYER,26025,OWNERSHIP,6.59,2023-09-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
180,BENEFICIAL_OWNER,180,TAXPAYER,7420,OWNERSHIP,48.51,2024-09-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
181,BENEFICIAL_OWNER,181,TAXPAYER,5547,OWNERSHIP,85.33,2023-03-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
182,BENEFICIAL_OWNER,182,TAXPAYER,22173,OWNERSHIP,31.29,2020-12-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
183,BENEFICIAL_OWNER,183,TAXPAYER,3575,OWNERSHIP,15.34,2020-06-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
184,BENEFICIAL_OWNER,184,TAXPAYER,19087,OWNERSHIP,52.95,2024-12-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
185,BENEFICIAL_OWNER,185,TAXPAYER,17309,OWNERSHIP,87.21,2022-11-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
186,BENEFICIAL_OWNER,186,TAXPAYER,13268,OWNERSHIP,45.22,2022-06-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
187,BENEFICIAL_OWNER,187,TAXPAYER,23828,OWNERSHIP,19.67,2023-11-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
188,BENEFICIAL_OWNER,188,TAXPAYER,5029,OWNERSHIP,66.97,2022-08-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
189,BENEFICIAL_OWNER,189,TAXPAYER,2962,OWNERSHIP,15.10,2018-06-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
190,BENEFICIAL_OWNER,190,TAXPAYER,19378,OWNERSHIP,22.47,2023-01-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
191,BENEFICIAL_OWNER,191,TAXPAYER,27909,OWNERSHIP,64.12,2022-10-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
192,BENEFICIAL_OWNER,192,TAXPAYER,17536,OWNERSHIP,68.32,2018-01-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
193,BENEFICIAL_OWNER,193,TAXPAYER,22122,OWNERSHIP,11.98,2020-02-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
194,BENEFICIAL_OWNER,194,TAXPAYER,3520,OWNERSHIP,64.05,2021-07-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
195,BENEFICIAL_OWNER,195,TAXPAYER,9848,OWNERSHIP,83.37,2022-01-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
196,BENEFICIAL_OWNER,196,TAXPAYER,11193,OWNERSHIP,91.41,2021-11-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
197,BENEFICIAL_OWNER,197,TAXPAYER,13665,OWNERSHIP,68.02,2019-01-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
198,BENEFICIAL_OWNER,198,TAXPAYER,2535,OWNERSHIP,71.00,2023-05-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
199,BENEFICIAL_OWNER,199,TAXPAYER,11198,OWNERSHIP,44.48,2020-11-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
200,BENEFICIAL_OWNER,200,TAXPAYER,15952,OWNERSHIP,55.90,2021-01-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
201,BENEFICIAL_OWNER,201,TAXPAYER,5476,OWNERSHIP,87.97,2024-12-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
202,BENEFICIAL_OWNER,202,TAXPAYER,4858,OWNERSHIP,70.30,2024-03-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
203,BENEFICIAL_OWNER,203,TAXPAYER,22894,OWNERSHIP,28.01,2018-05-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
204,BENEFICIAL_OWNER,204,TAXPAYER,27045,OWNERSHIP,36.89,2018-02-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
205,BENEFICIAL_OWNER,205,TAXPAYER,29538,OWNERSHIP,22.50,2021-10-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
206,BENEFICIAL_OWNER,206,TAXPAYER,6296,OWNERSHIP,34.22,2020-01-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
207,BENEFICIAL_OWNER,207,TAXPAYER,20769,OWNERSHIP,20.82,2020-10-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
208,BENEFICIAL_OWNER,208,TAXPAYER,20968,OWNERSHIP,59.58,2022-08-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
209,BENEFICIAL_OWNER,209,TAXPAYER,6203,OWNERSHIP,81.66,2018-03-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
210,BENEFICIAL_OWNER,210,TAXPAYER,29437,OWNERSHIP,75.88,2018-06-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
211,BENEFICIAL_OWNER,211,TAXPAYER,17605,OWNERSHIP,53.40,2021-09-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
212,BENEFICIAL_OWNER,212,TAXPAYER,21691,OWNERSHIP,70.78,2018-03-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
213,BENEFICIAL_OWNER,213,TAXPAYER,2892,OWNERSHIP,59.33,2022-04-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
214,BENEFICIAL_OWNER,214,TAXPAYER,27362,OWNERSHIP,56.39,2019-05-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
215,BENEFICIAL_OWNER,215,TAXPAYER,2326,OWNERSHIP,71.36,2022-08-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
216,BENEFICIAL_OWNER,216,TAXPAYER,7717,OWNERSHIP,26.50,2024-06-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
217,BENEFICIAL_OWNER,217,TAXPAYER,1218,OWNERSHIP,11.51,2024-11-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
218,BENEFICIAL_OWNER,218,TAXPAYER,1362,OWNERSHIP,87.02,2021-11-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
219,BENEFICIAL_OWNER,219,TAXPAYER,8086,OWNERSHIP,34.82,2022-02-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
220,BENEFICIAL_OWNER,220,TAXPAYER,6430,OWNERSHIP,13.60,2024-11-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
221,BENEFICIAL_OWNER,221,TAXPAYER,14237,OWNERSHIP,43.51,2021-08-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
222,BENEFICIAL_OWNER,222,TAXPAYER,22582,OWNERSHIP,50.21,2023-10-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
223,BENEFICIAL_OWNER,223,TAXPAYER,18233,OWNERSHIP,44.38,2024-10-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
224,BENEFICIAL_OWNER,224,TAXPAYER,21238,OWNERSHIP,39.29,2022-07-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
225,BENEFICIAL_OWNER,225,TAXPAYER,273,OWNERSHIP,86.96,2021-02-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
226,BENEFICIAL_OWNER,226,TAXPAYER,4314,OWNERSHIP,22.72,2024-09-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
227,BENEFICIAL_OWNER,227,TAXPAYER,6508,OWNERSHIP,82.02,2021-02-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
228,BENEFICIAL_OWNER,228,TAXPAYER,15241,OWNERSHIP,53.80,2021-09-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
229,BENEFICIAL_OWNER,229,TAXPAYER,3746,OWNERSHIP,72.03,2024-04-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
230,BENEFICIAL_OWNER,230,TAXPAYER,28558,OWNERSHIP,63.57,2019-08-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
231,BENEFICIAL_OWNER,231,TAXPAYER,21994,OWNERSHIP,92.74,2020-08-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
232,BENEFICIAL_OWNER,232,TAXPAYER,11738,OWNERSHIP,73.14,2023-11-01,,BO Registry,0.88,,2026-01-15 14:25:59.131361+00
233,BENEFICIAL_OWNER,233,TAXPAYER,25409,OWNERSHIP,42.20,2024-04-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
234,BENEFICIAL_OWNER,234,TAXPAYER,26469,OWNERSHIP,28.72,2023-02-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
235,BENEFICIAL_OWNER,235,TAXPAYER,29099,OWNERSHIP,87.15,2023-04-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
236,BENEFICIAL_OWNER,236,TAXPAYER,12410,OWNERSHIP,56.10,2023-11-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
237,BENEFICIAL_OWNER,237,TAXPAYER,12534,OWNERSHIP,79.85,2021-05-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
238,BENEFICIAL_OWNER,238,TAXPAYER,29220,OWNERSHIP,28.47,2019-08-01,,BO Registry,0.94,,2026-01-15 14:25:59.131361+00
239,BENEFICIAL_OWNER,239,TAXPAYER,21891,OWNERSHIP,22.33,2018-04-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
240,BENEFICIAL_OWNER,240,TAXPAYER,12265,OWNERSHIP,24.21,2024-03-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
241,BENEFICIAL_OWNER,241,TAXPAYER,9470,OWNERSHIP,87.03,2024-01-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
242,BENEFICIAL_OWNER,242,TAXPAYER,15158,OWNERSHIP,69.01,2022-01-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
243,BENEFICIAL_OWNER,243,TAXPAYER,14202,OWNERSHIP,9.96,2021-04-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
244,BENEFICIAL_OWNER,244,TAXPAYER,19387,OWNERSHIP,30.54,2020-12-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
245,BENEFICIAL_OWNER,245,TAXPAYER,17421,OWNERSHIP,86.97,2021-12-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
246,BENEFICIAL_OWNER,246,TAXPAYER,6110,OWNERSHIP,35.38,2022-08-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
247,BENEFICIAL_OWNER,247,TAXPAYER,25079,OWNERSHIP,85.37,2023-02-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
248,BENEFICIAL_OWNER,248,TAXPAYER,21630,OWNERSHIP,7.92,2024-06-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
249,BENEFICIAL_OWNER,249,TAXPAYER,12295,OWNERSHIP,25.51,2019-03-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
250,BENEFICIAL_OWNER,250,TAXPAYER,19740,OWNERSHIP,54.75,2018-03-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
251,BENEFICIAL_OWNER,251,TAXPAYER,11719,OWNERSHIP,6.95,2021-11-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
252,BENEFICIAL_OWNER,252,TAXPAYER,20772,OWNERSHIP,31.67,2023-08-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
253,BENEFICIAL_OWNER,253,TAXPAYER,8913,OWNERSHIP,44.99,2018-03-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
254,BENEFICIAL_OWNER,254,TAXPAYER,27791,OWNERSHIP,35.79,2022-05-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
255,BENEFICIAL_OWNER,255,TAXPAYER,28019,OWNERSHIP,66.74,2018-03-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
256,BENEFICIAL_OWNER,256,TAXPAYER,4439,OWNERSHIP,69.78,2019-10-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
257,BENEFICIAL_OWNER,257,TAXPAYER,21910,OWNERSHIP,6.37,2021-09-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
258,BENEFICIAL_OWNER,258,TAXPAYER,18687,OWNERSHIP,28.51,2019-04-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
259,BENEFICIAL_OWNER,259,TAXPAYER,12584,OWNERSHIP,34.49,2019-03-01,,BO Registry,0.94,,2026-01-15 14:25:59.131361+00
260,BENEFICIAL_OWNER,260,TAXPAYER,17500,OWNERSHIP,27.19,2019-01-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
261,BENEFICIAL_OWNER,261,TAXPAYER,13528,OWNERSHIP,13.83,2021-06-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
262,BENEFICIAL_OWNER,262,TAXPAYER,15765,OWNERSHIP,28.36,2020-01-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
263,BENEFICIAL_OWNER,263,TAXPAYER,26079,OWNERSHIP,44.32,2021-05-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
264,BENEFICIAL_OWNER,264,TAXPAYER,808,OWNERSHIP,35.56,2019-04-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
265,BENEFICIAL_OWNER,265,TAXPAYER,28802,OWNERSHIP,81.08,2024-06-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
266,BENEFICIAL_OWNER,266,TAXPAYER,29181,OWNERSHIP,7.10,2020-03-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
267,BENEFICIAL_OWNER,267,TAXPAYER,3438,OWNERSHIP,50.20,2022-11-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
268,BENEFICIAL_OWNER,268,TAXPAYER,11621,OWNERSHIP,58.99,2021-12-01,,BO Registry,0.86,,2026-01-15 14:25:59.131361+00
269,BENEFICIAL_OWNER,269,TAXPAYER,19366,OWNERSHIP,86.72,2019-10-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
270,BENEFICIAL_OWNER,270,TAXPAYER,10531,OWNERSHIP,66.64,2023-03-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
271,BENEFICIAL_OWNER,271,TAXPAYER,6960,OWNERSHIP,85.85,2024-03-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
272,BENEFICIAL_OWNER,272,TAXPAYER,12898,OWNERSHIP,17.60,2019-02-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
273,BENEFICIAL_OWNER,273,TAXPAYER,2138,OWNERSHIP,58.54,2019-08-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
274,BENEFICIAL_OWNER,274,TAXPAYER,23681,OWNERSHIP,42.06,2021-10-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
275,BENEFICIAL_OWNER,275,TAXPAYER,15057,OWNERSHIP,43.97,2019-01-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
276,BENEFICIAL_OWNER,276,TAXPAYER,6430,OWNERSHIP,52.02,2019-10-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
277,BENEFICIAL_OWNER,277,TAXPAYER,16223,OWNERSHIP,54.01,2023-01-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
278,BENEFICIAL_OWNER,278,TAXPAYER,47,OWNERSHIP,34.64,2023-04-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
279,BENEFICIAL_OWNER,279,TAXPAYER,11701,OWNERSHIP,22.32,2021-06-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
280,BENEFICIAL_OWNER,280,TAXPAYER,24112,OWNERSHIP,87.06,2018-09-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
281,BENEFICIAL_OWNER,281,TAXPAYER,13282,OWNERSHIP,81.07,2023-05-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
282,BENEFICIAL_OWNER,282,TAXPAYER,7938,OWNERSHIP,39.85,2024-05-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
283,BENEFICIAL_OWNER,283,TAXPAYER,14890,OWNERSHIP,23.74,2021-04-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
284,BENEFICIAL_OWNER,284,TAXPAYER,20338,OWNERSHIP,75.38,2020-05-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
285,BENEFICIAL_OWNER,285,TAXPAYER,973,OWNERSHIP,11.44,2021-06-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
286,BENEFICIAL_OWNER,286,TAXPAYER,27746,OWNERSHIP,13.81,2021-04-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
287,BENEFICIAL_OWNER,287,TAXPAYER,29772,OWNERSHIP,60.73,2019-04-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
288,BENEFICIAL_OWNER,288,TAXPAYER,27564,OWNERSHIP,74.82,2019-06-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
289,BENEFICIAL_OWNER,289,TAXPAYER,20709,OWNERSHIP,37.80,2023-04-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
290,BENEFICIAL_OWNER,290,TAXPAYER,26257,OWNERSHIP,58.27,2018-04-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
291,BENEFICIAL_OWNER,291,TAXPAYER,14309,OWNERSHIP,31.29,2023-10-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
292,BENEFICIAL_OWNER,292,TAXPAYER,29369,OWNERSHIP,42.57,2019-01-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
293,BENEFICIAL_OWNER,293,TAXPAYER,8580,OWNERSHIP,53.97,2019-07-01,,BO Registry,0.94,,2026-01-15 14:25:59.131361+00
294,BENEFICIAL_OWNER,294,TAXPAYER,21774,OWNERSHIP,63.06,2020-07-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
295,BENEFICIAL_OWNER,295,TAXPAYER,18411,OWNERSHIP,45.90,2018-07-01,,BO Registry,0.88,,2026-01-15 14:25:59.131361+00
296,BENEFICIAL_OWNER,296,TAXPAYER,734,OWNERSHIP,78.99,2021-12-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
297,BENEFICIAL_OWNER,297,TAXPAYER,13002,OWNERSHIP,84.91,2018-10-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
298,BENEFICIAL_OWNER,298,TAXPAYER,8458,OWNERSHIP,64.11,2020-02-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
299,BENEFICIAL_OWNER,299,TAXPAYER,19935,OWNERSHIP,51.10,2020-06-01,,BO Registry,0.86,,2026-01-15 14:25:59.131361+00
300,BENEFICIAL_OWNER,300,TAXPAYER,17002,OWNERSHIP,43.73,2019-11-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
301,BENEFICIAL_OWNER,301,TAXPAYER,6975,OWNERSHIP,56.50,2022-02-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
302,BENEFICIAL_OWNER,302,TAXPAYER,27301,OWNERSHIP,28.84,2024-03-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
303,BENEFICIAL_OWNER,303,TAXPAYER,27767,OWNERSHIP,72.29,2024-12-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
304,BENEFICIAL_OWNER,304,TAXPAYER,9642,OWNERSHIP,22.18,2022-06-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
305,BENEFICIAL_OWNER,305,TAXPAYER,12757,OWNERSHIP,47.26,2020-01-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
306,BENEFICIAL_OWNER,306,TAXPAYER,10107,OWNERSHIP,57.03,2020-10-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
307,BENEFICIAL_OWNER,307,TAXPAYER,3548,OWNERSHIP,78.80,2018-08-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
308,BENEFICIAL_OWNER,308,TAXPAYER,21277,OWNERSHIP,38.79,2021-09-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
309,BENEFICIAL_OWNER,309,TAXPAYER,16310,OWNERSHIP,79.31,2020-08-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
310,BENEFICIAL_OWNER,310,TAXPAYER,16713,OWNERSHIP,10.12,2020-06-01,,BO Registry,0.94,,2026-01-15 14:25:59.131361+00
311,BENEFICIAL_OWNER,311,TAXPAYER,12861,OWNERSHIP,9.61,2023-07-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
312,BENEFICIAL_OWNER,312,TAXPAYER,22979,OWNERSHIP,31.11,2020-07-01,,BO Registry,0.88,,2026-01-15 14:25:59.131361+00
313,BENEFICIAL_OWNER,313,TAXPAYER,21946,OWNERSHIP,66.32,2020-07-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
314,BENEFICIAL_OWNER,314,TAXPAYER,15005,OWNERSHIP,75.66,2018-10-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
315,BENEFICIAL_OWNER,315,TAXPAYER,13515,OWNERSHIP,80.18,2020-06-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
316,BENEFICIAL_OWNER,316,TAXPAYER,11007,OWNERSHIP,32.01,2020-12-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
317,BENEFICIAL_OWNER,317,TAXPAYER,18218,OWNERSHIP,62.76,2018-12-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
318,BENEFICIAL_OWNER,318,TAXPAYER,13679,OWNERSHIP,35.06,2022-01-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
319,BENEFICIAL_OWNER,319,TAXPAYER,22580,OWNERSHIP,44.46,2022-03-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
320,BENEFICIAL_OWNER,320,TAXPAYER,6648,OWNERSHIP,30.99,2021-10-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
321,BENEFICIAL_OWNER,321,TAXPAYER,3300,OWNERSHIP,88.10,2020-04-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
322,BENEFICIAL_OWNER,322,TAXPAYER,16270,OWNERSHIP,37.04,2019-10-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
323,BENEFICIAL_OWNER,323,TAXPAYER,23077,OWNERSHIP,38.95,2020-03-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
324,BENEFICIAL_OWNER,324,TAXPAYER,9107,OWNERSHIP,82.99,2019-06-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
325,BENEFICIAL_OWNER,325,TAXPAYER,23441,OWNERSHIP,42.21,2021-12-01,,BO Registry,0.94,,2026-01-15 14:25:59.131361+00
326,BENEFICIAL_OWNER,326,TAXPAYER,29741,OWNERSHIP,44.65,2020-10-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
327,BENEFICIAL_OWNER,327,TAXPAYER,3695,OWNERSHIP,75.39,2024-08-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
328,BENEFICIAL_OWNER,328,TAXPAYER,22485,OWNERSHIP,53.17,2022-05-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
329,BENEFICIAL_OWNER,329,TAXPAYER,5116,OWNERSHIP,61.42,2024-03-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
330,BENEFICIAL_OWNER,330,TAXPAYER,16637,OWNERSHIP,78.04,2022-04-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
331,BENEFICIAL_OWNER,331,TAXPAYER,29748,OWNERSHIP,48.26,2018-10-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
332,BENEFICIAL_OWNER,332,TAXPAYER,16549,OWNERSHIP,70.32,2020-07-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
333,BENEFICIAL_OWNER,333,TAXPAYER,23232,OWNERSHIP,26.07,2020-12-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
334,BENEFICIAL_OWNER,334,TAXPAYER,5448,OWNERSHIP,12.27,2021-10-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
335,BENEFICIAL_OWNER,335,TAXPAYER,27778,OWNERSHIP,26.77,2020-10-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
336,BENEFICIAL_OWNER,336,TAXPAYER,24639,OWNERSHIP,53.16,2018-01-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
337,BENEFICIAL_OWNER,337,TAXPAYER,6549,OWNERSHIP,88.44,2021-02-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
338,BENEFICIAL_OWNER,338,TAXPAYER,12985,OWNERSHIP,80.11,2018-05-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
339,BENEFICIAL_OWNER,339,TAXPAYER,10213,OWNERSHIP,6.47,2021-08-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
340,BENEFICIAL_OWNER,340,TAXPAYER,12705,OWNERSHIP,21.80,2022-09-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
341,BENEFICIAL_OWNER,341,TAXPAYER,1103,OWNERSHIP,41.86,2019-09-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
342,BENEFICIAL_OWNER,342,TAXPAYER,28097,OWNERSHIP,8.93,2018-07-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
343,BENEFICIAL_OWNER,343,TAXPAYER,14460,OWNERSHIP,76.37,2018-03-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
344,BENEFICIAL_OWNER,344,TAXPAYER,17607,OWNERSHIP,63.82,2018-10-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
345,BENEFICIAL_OWNER,345,TAXPAYER,18621,OWNERSHIP,11.53,2020-11-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
346,BENEFICIAL_OWNER,346,TAXPAYER,2341,OWNERSHIP,27.66,2024-04-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
347,BENEFICIAL_OWNER,347,TAXPAYER,16857,OWNERSHIP,62.59,2018-10-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
348,BENEFICIAL_OWNER,348,TAXPAYER,24980,OWNERSHIP,24.90,2021-08-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
349,BENEFICIAL_OWNER,349,TAXPAYER,8460,OWNERSHIP,37.75,2018-05-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
350,BENEFICIAL_OWNER,350,TAXPAYER,15201,OWNERSHIP,22.21,2022-10-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
351,BENEFICIAL_OWNER,351,TAXPAYER,10903,OWNERSHIP,48.25,2023-05-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
